372996
304702
275452
296143
422837
723926
1239078
1678893
1909525
2107633
2175300
2201214
2230111
2371602
2336399
2337230
2310621
2249493
2172155
1802636
1315264
912938
613918
441537
344453
295468
321390
477101
809342
1254482
1737506
2093699
2147307
2335196
2571651
2316624
2177003
2152264
2130949
2058773
2204178
2048182
1984831
1705482
1245956
829361
561961
410898
333161
288182
340505
584423
976658
1418578
1878294
2173202
2226911
2437123
2422247
2325617
2202324
2023918
1910715
1951964
1964507
1999368
1906063
1562671
1139286
803434
564269
407702
332901
292866
341730
592788
1022182
1443717
1916072
2201363
2288821
2411001
2511481
2521046
2386937
2228409
2077685
2071332
2173550
2173783
1941419
1681840
1209344
857439
577150
432392
346804
304956
346379
552277
942344
1362322
1802733
2154621
2232875
2409955
2539467
2569325
2461721
2384491
2259910
2275999
2317631
2333962
2158301
1711844
1221684
834433
573088
422673
344164
292867
345682
576107
1000279
1414585
1837788
2093937
2114714
2202935
2278350
2280554
2218456
2115374
1962489
1922602
2022762
2021347
2113218
1618899
1243051
875087
602006
437531
342831
289342
295550
329080
477025
764945
1138318
1498634
1666185
1827817
1932711
1996197
2051060
2146332
2119513
2092345
2000891
1991666
2012644
1753709
1370344
985260
668420
475180
364858
287969
278452
321542
457819
804834
1398964
1926150
2181185
2400221
2559639
2601332
2660114
2784698
2683886
2685660
2639479
2505917
2382560
1743237
1112374
707989
473510
355393
290609
279733
372321
619499
1154728
1551385
1940983
2120511
2184059
2307690
2652396
2713182
2666288
2566953
2436204
2444067
2768472
2642668
2248572
1587095
1015421
633566
433882
339201
298897
282830
390689
715765
1310675
1708070
2068787
2224083
2293397
2399688
2709818
2825211
2836821
2680597
2564007
2583214
2624803
2596258
2186198
1574444
989552
628478
428124
334375
273910
265635
374088
681858
1149563
1455807
1859987
2201153
2219770
2317525
2684680
2804392
2810622
2660326
2512987
2496198
2501017
2533127
2236188
1598994
989450
619022
410046
312892
271179
271157
374917
714440
1301274
1683916
2063008
2195619
2208199
2296522
2553475
2669026
2614828
2552657
2360954
2370656
2454244
2440277
2109609
1510405
974702
613261
394335
307828
261886
258724
369742
711116
1305316
1656263
1994499
2108249
2103520
2084216
2293114
2265205
2201708
2133106
2007911
1947820
2057109
2386718
1938652
1607014
1166768
794672
556516
416650
335778
285254
286627
374678
542565
880686
1311608
1649260
1780101
1907107
2040304
2013260
2064450
2153928
2151256
2095303
2019668
2015339
1964192
1770056
1405565
970394
653386
449737
348820
296096
308914
352790
526211
896232
1518715
2042343
2214106
2328930
2395011
2426492
2580173
2809077
2846625
2869998
2841491
2706292
2354400
1739464
1126029
699148
484921
357316
306856
287686
400571
713859
1340006
1772951
2201215
2320686
2394342
2477107
2794173
2883887
2831710
2696419
2532543
2535689
2892380
2701731
2244676
1604998
1007776
618869
422635
308775
259955
273205
398472
753702
1395625
1759559
2142342
2277138
2344171
2411662
2706160
2843305
2754098
2622920
2497140
2500355
2532225
2522422
2166088
1564697
961433
582794
375145
287507
247544
253381
370828
724905
1364666
1760471
2155637
2290780
2334924
2406570
2734249
2804498
2728295
2652074
2445943
2429133
2559853
2622440
2070184
1537125
926271
574405
397330
301810
263797
244439
368981
709196
1357367
1749747
2129708
2207443
2239233
2348607
2616974
2677661
2627522
2506954
2343377
2355552
2490610
2463365
2097529
1487435
945377
603258
409403
307939
261249
252330
389555
737048
1356074
1705822
2049414
2170417
2106083
2124522
2301800
2300174
2193526
2083113
1955701
1920111
2109522
1908733
1767478
1454937
1099016
756830
505610
362600
300077
276516
287980
398491
602744
934343
1299114
1641561
1795895
1882851
1993868
1978305
2032910
2125136
2064229
1933027
1952052
2030774
1949929
1588445
1228716
867204
584684
421531
