$0;1305108601633129838;1305108601632983451;avanhoorn-thinkpad;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
$0;1305108601633259603;1305108601633248708;avanhoorn-thinkpad;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0
$1;1305108601636322982;1305108601636245458;avanhoorn-thinkpad;4046708736;757145600;3289563136;3999260672;0;3999260672
$0;1305108606129254690;1305108606129235693;avanhoorn-thinkpad;0;0.004454342984409799;0.028953229398663696;0.0200445434298441;0.0;0.0;0.05345211581291759;0.9465478841870824
$0;1305108606129294430;1305108606129284861;avanhoorn-thinkpad;1;0.006535947712418301;0.006535947712418301;0.0;0.0;0.0;0.013071895424836602;0.9869281045751634
$1;1305108606129850506;1305108606129841846;avanhoorn-thinkpad;4046708736;756563968;3290144768;3999260672;0;3999260672
$0;1305108611129279835;1305108611129261048;avanhoorn-thinkpad;0;0.001996007984031936;0.003992015968063872;0.011976047904191617;0.0;0.0;0.017964071856287425;0.9820359281437125
$0;1305108611129319296;1305108611129309727;avanhoorn-thinkpad;1;0.001976284584980237;0.0;0.0;0.0;0.0;0.001976284584980237;0.9980237154150198
$1;1305108611129868947;1305108611129860566;avanhoorn-thinkpad;4046708736;756764672;3289944064;3999260672;0;3999260672
$0;1305108616129297641;1305108616129278295;avanhoorn-thinkpad;0;0.0020;0.0020;0.01;0.0;0.0;0.014;0.986
$0;1305108616129337451;1305108616129327953;avanhoorn-thinkpad;1;0.0039447731755424065;0.0039447731755424065;0.0;0.0;0.0;0.007889546351084813;0.9921104536489151
$1;1305108616129868524;1305108616129859864;avanhoorn-thinkpad;4046708736;756043776;3290664960;3999260672;0;3999260672
$0;1305108621129285845;1305108621129267337;avanhoorn-thinkpad;0;0.0;0.0;0.018036072144288578;0.0;0.0;0.018036072144288578;0.9819639278557114
$0;1305108621129325235;1305108621129315807;avanhoorn-thinkpad;1;0.003937007874015748;0.003937007874015748;0.0;0.0;0.0;0.007874015748031496;0.9921259842519685
$1;1305108621129865877;1305108621129857565;avanhoorn-thinkpad;4046708736;756940800;3289767936;3999260672;0;3999260672
$0;1305108626129284163;1305108626129266004;avanhoorn-thinkpad;0;0.0040;0.0;0.0;0.0;0.0;0.0040;0.996
$0;1305108626129323414;1305108626129313915;avanhoorn-thinkpad;1;0.003929273084479371;0.0019646365422396855;0.0;0.0;0.0;0.005893909626719056;0.9941060903732809
$1;1305108626129866430;1305108626129857700;avanhoorn-thinkpad;4046708736;756264960;3290443776;3999260672;0;3999260672
